,SSC-H,SSC-A,FSC-H,FSC-A
16329,14712.0,14841.63671875,2175.0,-3845.885009765625
16330,36928.0,36391.37109375,3159.0,1044.429931640625
16331,2934.0,2834.43017578125,5831.0,7980.0947265625
16332,1734.0,1290.955078125,264.0,-3211.760009765625
16333,240354.0,236955.390625,7469.0,6396.2548828125
16334,815547.0,1035645.6875,18224.0,10592.78515625
16335,978582.0,977819.8125,7323.0,-6126.07470703125
16336,2258.0,1585.6063232421875,-435.0,-3861.27490234375
16337,144611.0,147221.578125,4337.0,475.3800048828125
16338,48082.0,48492.9375,3355.0,3227.33984375
16340,811217.0,798506.375,7412.0,15972.919921875
16341,197323.0,195528.734375,4625.0,-3560.409912109375
16342,1536.0,1271.828857421875,1604.0,-2738.7548828125
16343,67062.0,68136.9375,5891.0,5651.169921875
16345,218934.0,220536.578125,4244.0,-2890.659912109375
16346,2126.0,1525.4188232421875,1934.0,-849.2050170898438
16347,123842.0,122369.2890625,2256.0,-6925.5947265625
16348,261719.0,257504.0,3949.0,8097.134765625
16349,2586.0,2438.32958984375,6178.0,7010.23974609375
16350,125909.0,123433.1328125,3211.0,-2362.93505859375
16351,4925.0,4685.7978515625,4579.0,2887.71484375
16354,48425.0,47774.09765625,2620.0,-4672.669921875
16355,238792.0,232932.71875,1156.0,-11182.259765625
16356,5306.0,5073.87353515625,4950.0,1441.530029296875
16357,3382612.0,3389581.0,68382.0,75453.4609375
16359,275942.0,277713.09375,2507.0,-1757.9749755859375
16360,215757.0,219313.625,2061.0,-9842.189453125
16361,1874.0,1664.585693359375,3866.0,2576.39990234375
16362,2610.0,2342.4306640625,3048.0,-2664.179931640625
16363,1513.0,1078.4931640625,317.0,-1663.260009765625
16364,201555.0,200072.75,4488.0,1005.385009765625
16365,147032.0,143774.765625,2919.0,-4153.9697265625
16366,127239.0,123660.84375,4863.0,3347.989990234375
16367,961604.0,952548.8125,2625.0,-15513.0244140625
16369,221754.0,221369.90625,4834.0,2061.594970703125
16370,286824.0,475228.28125,7786.0,-7195.96484375
16372,4633.0,4026.9453125,121.0,-3543.784912109375
16373,3928.0,3686.551513671875,31.0,-5314.8701171875
16377,3136741.0,3129615.5,42614.0,20808.798828125
16378,256679.0,256216.53125,1431.0,-20831.6953125
16380,47240.0,46058.953125,1137.0,-6292.419921875
16381,307412.0,309189.4375,1035.0,-7488.18505859375
16382,866822.0,870417.75,3647.0,-9348.8544921875
16383,231315.0,227610.015625,6099.0,9594.3349609375
16384,1978.0,1653.016357421875,1869.0,1256.280029296875
16386,15850.0,15848.2392578125,2890.0,800.469970703125
16387,10005.0,9644.4453125,4561.0,9272.0947265625
16389,5120.0,4885.41943359375,3250.0,-3580.454833984375
16390,46619.0,45240.60546875,6367.0,3547.10986328125
16391,256228.0,253614.75,7013.0,18496.974609375
16392,4724.0,4613.7734375,6363.0,10711.9150390625
16393,991180.0,1156005.125,9304.0,9334.9853515625
16394,308671.0,299156.03125,5055.0,4273.384765625
16395,136059.0,135078.140625,5056.0,-992.6549682617188
16396,210893.0,214292.390625,6838.0,10691.6796875
16397,3325096.0,3268118.25,65121.0,70659.953125
16398,920266.0,902984.4375,8619.0,4051.655029296875
16399,29214.0,28220.58203125,3061.0,-1281.64501953125
16401,1842.0,2012.8707275390625,4856.0,-261.1549987792969
16402,5063.0,4765.84716796875,-75.0,-4808.14013671875
16403,8044.0,13844.12890625,503.0,-15300.7001953125
16404,219007.0,222292.71875,6631.0,-1808.989990234375
16405,1955.0,1779.878173828125,2914.0,-442.4150085449219
16407,6950.0,6263.31201171875,4320.0,-615.219970703125
16408,235401.0,236994.640625,1133.0,-11711.9794921875
16409,206745.0,203675.984375,2112.0,-6396.35009765625
16410,7106.0,7454.22216796875,-1639.0,-12147.5546875
16411,4312.0,4344.26708984375,3567.0,-2361.224853515625
16412,112591.0,114739.1796875,5294.0,-4588.21484375
16415,185888.0,186889.28125,3602.0,-8408.7353515625
16417,6528.0,5911.2822265625,5485.0,2095.224853515625
16418,3249204.0,3163269.0,58615.0,48437.83984375
16419,3416599.0,3414724.25,58589.0,42955.29296875
16420,919288.0,910115.9375,9200.0,-2413.3798828125
16421,286834.0,282142.5625,4659.0,-6427.31982421875
16422,98542.0,97066.65625,4111.0,-4077.875
16423,205585.0,205920.234375,1504.0,-16092.5244140625
16424,299803.0,302562.25,5106.0,4302.35986328125
16425,934138.0,919282.125,5687.0,-3414.39501953125
16426,283916.0,279724.21875,6205.0,5416.89990234375
16427,9959.0,9852.025390625,5373.0,5366.8349609375
16428,244098.0,245454.140625,5889.0,-2281.804931640625
16429,1827.0,1420.358154296875,-2364.0,-6778.43994140625
16430,2299.0,2103.95458984375,5679.0,610.9450073242188
16431,53977.0,54315.140625,5528.0,2908.425048828125
16432,249829.0,255143.859375,5774.0,15814.7451171875
16433,208351.0,206128.015625,2997.0,4177.14990234375
16434,10136.0,9354.67578125,4832.0,8055.3349609375
16436,919623.0,932659.125,6504.0,138.98500061035156
16441,189823.0,193017.984375,3942.0,3422.18505859375
16442,6118.0,6119.66455078125,4933.0,1398.969970703125
16443,57611.0,58273.0703125,4505.0,6133.294921875
16444,121894.0,119729.6640625,7567.0,5649.83984375
16445,1898.0,1772.0538330078125,4148.0,2848.955078125
16446,233002.0,234855.3125,6304.0,6621.02490234375
16449,897600.0,911957.9375,7716.0,-3840.7548828125
16450,39487.0,38631.34765625,3667.0,-4701.35986328125
16451,887876.0,1016418.375,3687.0,1874.635009765625
16452,168593.0,168914.21875,3391.0,-12264.5
16453,234087.0,236029.78125,2317.0,-5219.10986328125
16454,275270.0,278598.0625,2026.0,-3540.83984375
16455,199612.0,200392.953125,5638.0,627.4749755859375
16457,49939.0,49334.89453125,1882.0,-6169.10986328125
16458,7634.0,7591.650390625,1375.0,-4405.43505859375
16459,4051.0,3267.37890625,2284.0,34.86499786376953
16460,15465.0,15153.3408203125,1067.0,-7821.82470703125
16461,211492.0,215942.859375,5717.0,6092.72998046875
16462,277992.0,275862.65625,2945.0,-3259.925048828125
16463,280452.0,278734.15625,3473.0,3570.764892578125
16464,187825.0,185673.703125,2758.0,1421.77001953125
16465,271245.0,265572.34375,3736.0,2245.89501953125
16466,133625.0,134030.078125,4327.0,-8908.7197265625
16467,921260.0,923660.875,8471.0,18234.583984375
16468,275098.0,270697.5,5031.0,11193.849609375
16469,2799.0,2747.960693359375,8658.0,8730.3095703125
16470,50546.0,51274.46875,6716.0,17798.25
16471,2702.0,2191.694580078125,4066.0,5599.5849609375
16474,1251076.0,1221513.125,16129.0,34671.390625
16475,991633.0,1007475.875,9404.0,12598.234375
16476,13711.0,12369.0,6634.0,12643.455078125
16477,12965.0,13286.9931640625,2609.0,-1946.929931640625
16478,236501.0,239074.453125,5706.0,8186.625
16479,1783.0,1436.7425537109375,3555.0,-2012.0999755859375
16480,5026.0,4660.51904296875,1855.0,-489.9150085449219
16481,258593.0,260151.71875,3800.0,3803.989990234375
16482,214609.0,261468.296875,4724.0,8819.7998046875
16484,134815.0,134691.34375,3488.0,1746.1949462890625
16485,144390.0,142517.3125,3996.0,7112.7451171875
16486,6673.0,7219.8251953125,1932.0,-3496.949951171875
16487,3072.0,2771.433837890625,3474.0,391.7799987792969
16488,1615.0,1298.7794189453125,2799.0,-1029.4200439453125
16490,38442.0,37941.93359375,4806.0,5040.69970703125
16491,239107.0,240905.5625,3678.0,-1026.0
16492,900245.0,887517.4375,9283.0,1891.9249267578125
16493,931285.0,924904.1875,6029.0,-1635.9000244140625
16495,41724.0,41552.71484375,3582.0,2814.469970703125
16496,43552.0,44260.8203125,4529.0,2351.534912109375
16497,131470.0,128968.7109375,3610.0,894.3300170898438
16498,126978.0,128872.4765625,2757.0,-8674.0703125
16499,42635.0,49749.25,5536.0,3274.175048828125
16501,6447.0,5998.68798828125,4092.0,3747.844970703125
16502,921429.0,902644.0,4245.0,2363.030029296875
16503,232332.0,235551.28125,3896.0,-12962.6552734375
16504,16730.0,16851.966796875,4362.0,211.7550048828125
16505,139605.0,141807.375,3549.0,5008.4951171875
16506,118225.0,119545.890625,6872.0,8273.2646484375
16508,175033.0,173834.484375,3412.0,-3374.875
16509,207543.0,207613.109375,5483.0,7798.35986328125
16510,232963.0,230800.609375,4449.0,6259.5498046875
16512,209605.0,206529.53125,5129.0,-7931.169921875
16513,102629.0,101590.75,2544.0,-9376.974609375
16514,203367.0,199055.859375,2903.0,-90.62999725341797
16515,884642.0,897493.8125,7535.0,21501.634765625
16516,2187.0,1921.987548828125,3227.0,2083.06494140625
16518,2937.0,2993.927001953125,6700.0,4579.3798828125
16519,130278.0,129123.0625,5677.0,2532.4150390625
16520,107157.0,106836.359375,2789.0,-4330.47998046875
16522,5206.0,4634.90576171875,4082.0,2201.719970703125
16523,192966.0,192090.28125,5867.0,341.42999267578125
16524,142720.0,141258.734375,6255.0,11557.4150390625
16525,80856.0,80345.6328125,4872.0,6863.46484375
16526,597736.0,755783.3125,6831.0,27387.64453125
16527,207240.0,260022.578125,8457.0,14332.83984375
16528,16925.0,16129.6484375,3373.0,2553.695068359375
16529,2319.0,1851.835693359375,5767.0,9336.599609375
16530,42266.0,41464.77734375,3548.0,3741.764892578125
16531,40624.0,39919.36328125,5692.0,4052.224853515625
16532,213601.0,209468.765625,6123.0,7802.919921875
16534,142056.0,142158.671875,5168.0,4841.9599609375
16535,130686.0,131103.890625,4469.0,9942.794921875
16536,54956.0,54053.4609375,4226.0,2436.655029296875
16537,3272228.0,3271211.5,55557.0,63995.80078125
16539,3496.0,2840.515869140625,3856.0,3425.60498046875
16540,106239.0,102537.8359375,4004.0,5232.97998046875
16541,140519.0,142535.234375,6834.0,5921.634765625
16543,49755.0,49136.140625,3828.0,-1556.669921875
16544,14094.0,13573.017578125,5216.0,3686.570068359375
16545,104166.0,103523.171875,5675.0,12474.734375
16546,262818.0,264526.28125,5146.0,15761.259765625
16548,6668.0,6288.123046875,4077.0,1869.125
16549,250041.0,250393.65625,-394.0,-17791.884765625
16550,133611.0,133615.25,2901.0,-5728.5
16551,1580.0,1032.8843994140625,2302.0,1216.3800048828125
16552,10944.0,11466.6552734375,5009.0,444.31500244140625
16553,106115.0,103345.21875,1880.0,-2320.18505859375
16554,257043.0,398128.28125,5514.0,15076.5
16555,44496.0,44341.87109375,2677.0,-3438.619873046875
16556,50985.0,50014.6796875,4004.0,-2152.4150390625
16557,141259.0,136678.328125,6271.0,8409.3046875
16558,40728.0,70721.5234375,5319.0,18221.189453125
16559,259335.0,258800.71875,4614.0,-7256.57470703125
16560,224390.0,227150.4375,3215.0,4018.68994140625
16561,296496.0,288403.75,1382.0,-6600.69482421875
16562,132264.0,129302.0859375,3803.0,325.2799987792969
16563,164905.0,162674.515625,3396.0,-2555.405029296875
16564,205465.0,203090.5625,4728.0,1553.43994140625
16565,89930.0,90711.4609375,4230.0,7849.08984375
16566,68476.0,69485.0,4033.0,2968.844970703125
16567,46784.0,45077.8984375,9784.0,6827.93505859375
16568,2133.0,1999.830078125,713.0,-2559.5849609375
16569,4833.0,4508.8466796875,2539.0,-3070.02001953125
16570,1688.0,1166.433837890625,5800.0,2849.050048828125
16571,80237.0,80669.9140625,5190.0,8581.8251953125
16572,2018.0,2309.59521484375,1530.0,-660.25
16573,1656.0,1228.5606689453125,3099.0,80.2750015258789
16574,232573.0,234473.453125,8481.0,3640.969970703125
16575,151477.0,149259.0625,1929.0,-7353.3798828125
16576,48619.0,49228.02734375,5723.0,3022.89990234375
16577,79506.0,82461.4921875,6573.0,6154.669921875
16578,2251.0,1806.695068359375,7045.0,7576.6298828125
16580,1969.0,2062.358154296875,6257.0,5075.66015625
16581,17760.0,17558.43359375,1936.0,-1340.0699462890625
16582,3730.0,3432.359619140625,2928.0,2648.31494140625
16583,5074.0,4538.00390625,4219.0,1249.8199462890625
16584,2930.0,2504.736328125,4175.0,2471.994873046875
16586,9348.0,8528.9033203125,10019.0,7923.94970703125
16587,129406.0,129191.7421875,8952.0,16431.673828125
16588,114978.0,112798.0,8446.0,27156.69921875
16589,116820.0,115230.1796875,8576.0,19416.955078125
16590,847809.0,853351.75,13185.0,41419.4296875
16591,292691.0,294032.8125,8382.0,17368.279296875
16592,818134.0,818439.125,6820.0,30637.974609375
16593,314525.0,315363.0,4127.0,8066.830078125
16594,227928.0,331201.34375,9700.0,40003.8359375
16595,9280.0,8956.16796875,10392.0,12921.330078125
16596,1815.0,1417.281982421875,4481.0,4960.89990234375
16597,150259.0,149640.3125,9671.0,25703.673828125
16598,271686.0,272264.125,7938.0,25029.365234375
16600,144677.0,143353.859375,9048.0,29046.25
16601,259235.0,254943.15625,9491.0,16054.240234375
16602,113435.0,111466.1875,6523.0,18964.564453125
16603,70707.0,71011.9609375,6157.0,11504.4052734375
16605,977994.0,970746.9375,9455.0,18346.970703125
16606,4343.0,3975.317626953125,4886.0,4774.89013671875
16607,2871.0,2195.105224609375,4705.0,3012.639892578125
16608,2519.0,2351.12451171875,4637.0,4385.6748046875
16610,3209.0,2990.583251953125,6835.0,4922.89990234375
16611,5591.0,5306.6650390625,5247.0,7343.21484375
16615,1882.0,1335.89501953125,1144.0,-1071.97998046875
16617,247864.0,245151.125,9447.0,12586.9296875
16618,14030.0,13733.3837890625,8521.0,15085.4296875
16619,37703.0,36318.67578125,5638.0,8984.814453125
16620,40712.0,40898.546875,8693.0,12833.5498046875
16621,29637.0,28572.880859375,11211.0,20444.94921875
16622,99413.0,97053.421875,10050.0,30851.724609375
16623,5491.0,5698.35205078125,8020.0,10371.0546875
16624,3340227.0,3233828.0,61155.0,89209.65625
16625,145308.0,141894.78125,10857.0,25687.904296875
16626,9998.0,9736.3984375,9000.0,16551.849609375
16627,2685.0,2266.0595703125,9080.0,13904.009765625
16628,10172.0,10432.96875,11513.0,17159.08984375
16629,136024.0,137473.34375,4626.0,7200.81005859375
16630,1601.0,1231.7706298828125,8043.0,3279.780029296875
16632,955000.0,955611.75,9639.0,29296.955078125
16633,839968.0,852570.25,8676.0,27396.2890625
16634,890875.0,873562.6875,10030.0,27898.458984375
16635,239690.0,233976.640625,5616.0,13436.705078125
16636,135397.0,136742.390625,8650.0,17651.94921875
16637,4769.0,4126.78955078125,14551.0,16089.3896484375
16638,3344871.0,3274993.0,60454.0,82742.1484375
16639,2547.0,2469.025146484375,10122.0,5026.544921875
16641,3335.0,2853.221923828125,2556.0,1959.1849365234375
16642,2911.0,2879.16943359375,1560.0,-174.22999572753906
16645,5290.0,5992.86962890625,1381.0,-4357.27001953125
16646,2543.0,1907.4088134765625,1223.0,-795.5299682617188
16647,860730.0,838773.125,3982.0,-6394.9248046875
16648,48890.0,46896.02734375,-189.0,-13165.1953125
16649,145392.0,146565.0625,3847.0,-6692.27490234375
16650,2813.0,2536.501953125,851.0,-2281.52001953125
16652,71369.0,71769.046875,-315.0,-12808.08984375
16653,121261.0,117530.34375,4381.0,-2522.6298828125
16654,53642.0,53293.76171875,2576.0,-9035.0703125
16655,1672.0,1159.478759765625,5133.0,-217.36000061035156
16656,211505.0,211131.9375,3611.0,-1797.4949951171875
16658,296847.0,294462.6875,6422.0,4444.85986328125
16659,2256.0,2558.905029296875,2494.0,-1130.9749755859375
16660,7095.0,6489.349609375,3035.0,-4489.22509765625
16661,266780.0,262265.5625,4854.0,5531.7548828125
16662,302645.0,303197.34375,6306.0,17069.029296875
16663,213140.0,208216.796875,6116.0,5299.76513671875
16665,4682.0,4203.96337890625,3727.0,918.7449951171875
16666,4691.0,4278.328125,6537.0,-797.4299926757812
16669,2542.0,1806.09326171875,3966.0,3025.93994140625
16670,289318.0,282162.34375,7698.0,22429.119140625
16671,6669.0,6363.5576171875,7627.0,8720.3349609375
16673,217689.0,218924.890625,7815.0,19006.5546875
16674,117020.0,116649.46875,10154.0,18363.310546875
16675,3205592.0,3382508.75,62449.0,124719.0390625
16676,3897.0,3393.572021484375,9443.0,11526.919921875
16677,141866.0,138393.40625,8452.0,18898.73046875
16680,18812.0,19427.322265625,8968.0,20424.525390625
16681,161063.0,158379.796875,4124.0,9845.5146484375
16682,188772.0,189201.828125,8895.0,22893.384765625
16683,209253.0,206017.671875,9312.0,20514.298828125
16684,243442.0,243193.421875,6005.0,12316.939453125
16685,18140.0,17661.888671875,7631.0,17488.9296875
16687,126820.0,127255.578125,7815.0,16662.810546875
16690,52204.0,51496.49609375,5494.0,4632.48486328125
16691,870285.0,844070.9375,9181.0,6121.705078125
16692,6084.0,5277.6416015625,1912.0,688.844970703125
16693,63179.0,116159.609375,7268.0,10781.64453125
16694,225437.0,220985.109375,4702.0,5448.9150390625
16695,126328.0,122301.609375,6760.0,10252.58984375
16696,870500.0,869571.9375,9405.0,2293.10986328125
16697,879224.0,912464.4375,9264.0,15473.599609375
16698,7039.0,6840.978515625,6626.0,4047.094970703125
16700,3514731.0,3510990.25,62398.0,85561.3671875
16702,2719.0,2513.831298828125,4048.0,4978.28515625
16703,7010.0,6956.13720703125,5210.0,8075.85498046875
16704,3169.0,2627.585693359375,3490.0,174.89500427246094
16705,929605.0,913929.1875,8202.0,24757.37890625
16706,4339.0,3945.625244140625,7368.0,7636.2900390625
16707,5979.0,6091.51025390625,8845.0,16592.984375
16708,3034.0,2961.2919921875,4635.0,7375.89501953125
16709,212772.0,214631.515625,10066.0,32398.32421875
16710,1591.0,1160.34814453125,6017.0,6490.02001953125
16711,200973.0,203322.609375,9602.0,15424.009765625
16713,232566.0,230334.96875,12860.0,35615.21484375
16714,3250.0,2722.41455078125,5853.0,7407.43505859375
16715,146938.0,144690.28125,8030.0,26711.435546875
16716,241344.0,236639.46875,10888.0,26367.25
16717,44230.0,43287.85546875,9436.0,19275.595703125
16718,49684.0,49641.8515625,7874.0,14770.884765625
16719,102550.0,104800.5546875,11196.0,19987.048828125
16720,3945.0,3237.48583984375,8495.0,11536.134765625
16721,2896.0,2778.589599609375,8290.0,8118.22509765625
16722,252553.0,253178.0,7125.0,18145.94921875
16723,54879.0,55768.0,7795.0,23349.1953125
16724,225255.0,223509.96875,11003.0,27110.435546875
16725,6767.0,6751.76708984375,6233.0,12963.4150390625
16728,1892.0,1797.1988525390625,4987.0,-934.7050170898438
16729,9571.0,9539.4521484375,8818.0,17708.5703125
16730,3330545.0,3330368.75,68155.0,90847.359375
16733,2425.0,2176.045654296875,2184.0,1229.8699951171875
16734,284699.0,291396.71875,5471.0,16921.779296875
16735,17427.0,16771.982421875,4407.0,-229.52000427246094
16737,52441.0,52328.6875,750.0,-3235.224853515625
16738,235861.0,236606.4375,3007.0,-5923.53515625
16739,6125.0,4944.33642578125,3253.0,2214.1650390625
16740,38176.0,38868.01953125,7268.0,9721.7294921875
16741,262507.0,262234.34375,5690.0,-5943.6748046875
16742,12361.0,12333.4892578125,3242.0,-1956.7149658203125
16743,9130.0,8759.755859375,3203.0,1452.074951171875
16744,8890.0,8319.18359375,4037.0,-4501.85986328125
16745,31318.0,30228.83984375,2373.0,-4869.1298828125
16747,264300.0,258629.3125,12178.0,13566.28515625
16750,57689.0,57463.41796875,3068.0,2597.489990234375
16751,319440.0,321471.8125,3412.0,1291.5250244140625
16752,3284756.0,3262445.75,53096.0,60687.8984375
16754,78335.0,77786.6640625,5753.0,-694.35498046875
16755,195372.0,197191.578125,4274.0,3760.195068359375
16756,3398856.0,3425959.75,55503.0,49703.23828125
16757,9250.0,9423.0888671875,2943.0,-2141.965087890625
16758,191974.0,191249.265625,6337.0,13838.080078125
16759,203109.0,203343.8125,8346.0,12782.724609375
16760,51576.0,49711.6015625,2744.0,-5000.7998046875
16761,2433.0,2223.326416015625,5425.0,3026.034912109375
16762,8057.0,7416.57177734375,2482.0,3337.5400390625
16763,98763.0,140084.609375,3541.0,-19259.4453125
16764,232007.0,234637.4375,2050.0,-7617.85986328125
16765,1000172.0,1002933.625,8773.0,-431.8699951171875
16767,243778.0,245049.546875,-422.0,-10395.66015625
16768,128157.0,126106.0625,7552.0,194.55999755859375
16769,297620.0,293458.34375,3093.0,-4904.27978515625
16770,2774176.0,2772305.75,40595.0,38084.453125
16771,6612.0,6676.7333984375,5334.0,-115.9000015258789
16772,13935.0,13364.099609375,8031.0,5324.27490234375
16773,144684.0,145044.390625,1335.0,-7997.0048828125
16775,2732.0,2459.4619140625,470.0,-2095.320068359375
16776,2369.0,2252.015625,-889.0,-4255.6201171875
16777,3647.0,5759.34228515625,4676.0,731.3099975585938
16778,220266.0,217786.078125,6709.0,9304.96484375
16779,46348.0,45144.57421875,5580.0,321.1000061035156
16780,7788.0,7517.15185546875,7595.0,5919.544921875
16781,134601.0,133640.46875,1097.0,-6236.1796875
16782,3426.0,2844.32763671875,3049.0,917.510009765625
16784,3409802.0,3395891.25,55544.0,65011.5390625
16786,755577.0,735667.5,9420.0,8263.384765625
16787,1823.0,1389.595703125,7410.0,9005.6201171875
